"Step","NICE - time","NICE - time__MIN","NICE - time__MAX","VAE - time","VAE - time__MIN","VAE - time__MAX","WGAN-GP - time","WGAN-GP - time__MIN","WGAN-GP - time__MAX","FCPFLOW - time","FCPFLOW - time__MIN","FCPFLOW - time__MAX"
"22465","1430.9640746116638","1430.9640746116638","1430.9640746116638","","","","","","","","",""
"22468","1431.12264919281","1431.12264919281","1431.12264919281","","","","","","","","",""
"22481","","","","","","","1111.215161561966","1111.215161561966","1111.215161561966","","",""
"22482","","","","","","","1111.264208316803","1111.264208316803","1111.264208316803","2048.610897541046","2048.610897541046","2048.610897541046"
"22495","","","","","","","","","","2049.921097278595","2049.921097278595","2049.921097278595"
"22506","1433.9415559768677","1433.9415559768677","1433.9415559768677","","","","","","","","",""
"22508","","","","532.1724264621735","532.1724264621735","532.1724264621735","","","","","",""
"22516","","","","532.3670670986176","532.3670670986176","532.3670670986176","","","","2051.869463443756","2051.869463443756","2051.869463443756"
"22520","1434.68443441391","1434.68443441391","1434.68443441391","","","","1113.215930223465","1113.215930223465","1113.215930223465","","",""
"22523","","","","532.5307686328888","532.5307686328888","532.5307686328888","","","","","",""
"22545","","","","","","","1114.478922843933","1114.478922843933","1114.478922843933","","",""
"22552","","","","","","","","","","2055.219098806381","2055.219098806381","2055.219098806381"
"22553","","","","","","","","","","2055.30615901947","2055.30615901947","2055.30615901947"
"22559","","","","","","","1115.1960496902466","1115.1960496902466","1115.1960496902466","","",""
"22568","","","","","","","1115.635638475418","1115.635638475418","1115.635638475418","","",""
"22584","1438.165607213974","1438.165607213974","1438.165607213974","","","","","","","","",""
"22587","1438.3314628601074","1438.3314628601074","1438.3314628601074","","","","","","","","",""
"22596","","","","","","","","","","2059.0968115329742","2059.0968115329742","2059.0968115329742"
"22608","","","","","","","","","","2060.184755563736","2060.184755563736","2060.184755563736"
"22623","","","","","","","1118.3595089912415","1118.3595089912415","1118.3595089912415","","",""
"22632","1441.5221753120422","1441.5221753120422","1441.5221753120422","","","","","","","","",""
"22636","","","","","","","1118.9919912815094","1118.9919912815094","1118.9919912815094","","",""
"22647","1442.31857919693","1442.31857919693","1442.31857919693","","","","","","","","",""
"22660","1443.0122830867767","1443.0122830867767","1443.0122830867767","","","","","","","","",""
"22670","","","","","","","1120.66139793396","1120.66139793396","1120.66139793396","","",""
"22686","","","","","","","1121.4884696006775","1121.4884696006775","1121.4884696006775","","",""
"22695","1444.9124360084534","1444.9124360084534","1444.9124360084534","","","","","","","","",""
"22698","","","","","","","1122.2211799621582","1122.2211799621582","1122.2211799621582","","",""
"22724","","","","","","","","","","2071.018893957138","2071.018893957138","2071.018893957138"
"22728","1447.5258893966675","1447.5258893966675","1447.5258893966675","","","","","","","","",""
"22733","1447.8006694316864","1447.8006694316864","1447.8006694316864","","","","","","","","",""
"22735","","","","","","","1124.0703036785126","1124.0703036785126","1124.0703036785126","","",""
"22745","1448.4497091770172","1448.4497091770172","1448.4497091770172","","","","","","","","",""
"22756","1449.0422875881195","1449.0422875881195","1449.0422875881195","","","","","","","","",""
"22763","","","","","","","1125.4835841655731","1125.4835841655731","1125.4835841655731","","",""
"22769","","","","538.3698997497559","538.3698997497559","538.3698997497559","","","","","",""
"22781","","","","","","","1126.3865253925323","1126.3865253925323","1126.3865253925323","","",""
"22786","","","","","","","","","","2076.778957128525","2076.778957128525","2076.778957128525"
"22787","","","","","","","","","","2076.8710787296295","2076.8710787296295","2076.8710787296295"
"22796","","","","","","","1127.1405651569366","1127.1405651569366","1127.1405651569366","","",""
"22800","","","","","","","","","","2078.081265449524","2078.081265449524","2078.081265449524"
"22802","1452.3490664958954","1452.3490664958954","1452.3490664958954","","","","","","","","",""
"22803","1452.4038126468658","1452.4038126468658","1452.4038126468658","539.1617226600647","539.1617226600647","539.1617226600647","","","","","",""
"22807","","","","","","","","","","2078.725078344345","2078.725078344345","2078.725078344345"
"22820","1453.3212962150574","1453.3212962150574","1453.3212962150574","","","","","","","","",""
"22821","1453.3752348423004","1453.3752348423004","1453.3752348423004","","","","","","","2080.0210576057434","2080.0210576057434","2080.0210576057434"
"22839","","","","","","","","","","2081.6859498023987","2081.6859498023987","2081.6859498023987"
"22841","1454.4592742919922","1454.4592742919922","1454.4592742919922","","","","","","","","",""
"22843","","","","","","","","","","2082.0532381534576","2082.0532381534576","2082.0532381534576"
"22875","","","","","","","","","","2085.064408302307","2085.064408302307","2085.064408302307"
"22895","","","","","","","","","","2086.9289927482605","2086.9289927482605","2086.9289927482605"
"22910","1458.957429409027","1458.957429409027","1458.957429409027","","","","","","","","",""
"22915","1459.221918106079","1459.221918106079","1459.221918106079","","","","","","","","",""
"22922","1459.5925464630127","1459.5925464630127","1459.5925464630127","","","","","","","2089.339495420456","2089.339495420456","2089.339495420456"
"22925","","","","","","","","","","2089.6206018924713","2089.6206018924713","2089.6206018924713"
"22941","","","","","","","1134.4106080532074","1134.4106080532074","1134.4106080532074","","",""
"22954","","","","","","","","","","2092.40048623085","2092.40048623085","2092.40048623085"
"22961","1461.6766591072083","1461.6766591072083","1461.6766591072083","","","","","","","","",""
"22976","","","","543.3898305892944","543.3898305892944","543.3898305892944","","","","","",""
"22978","","","","","","","","","","2094.8062193393707","2094.8062193393707","2094.8062193393707"
"22981","","","","","","","1136.4013049602509","1136.4013049602509","1136.4013049602509","","",""
"22984","","","","543.5697770118713","543.5697770118713","543.5697770118713","","","","","",""
"22990","","","","","","","","","","2095.894787311554","2095.894787311554","2095.894787311554"
"22994","","","","","","","","","","2096.250907897949","2096.250907897949","2096.250907897949"
"23017","1465.5066163539886","1465.5066163539886","1465.5066163539886","","","","","","","","",""
"23018","1465.5602672100067","1465.5602672100067","1465.5602672100067","","","","","","","","",""
"23024","","","","","","","1138.5272130966187","1138.5272130966187","1138.5272130966187","","",""
"23033","","","","544.8121771812439","544.8121771812439","544.8121771812439","","","","","",""
"23039","","","","544.9490959644318","544.9490959644318","544.9490959644318","","","","","",""
"23042","","","","","","","","","","2100.614487171173","2100.614487171173","2100.614487171173"
"23049","1467.2399549484253","1467.2399549484253","1467.2399549484253","","","","","","","","",""
"23061","","","","545.4616003036499","545.4616003036499","545.4616003036499","","","","","",""
"23063","","","","","","","1140.454565525055","1140.454565525055","1140.454565525055","","",""
"23072","","","","","","","","","","2103.3132576942444","2103.3132576942444","2103.3132576942444"
"23082","1469.0337207317352","1469.0337207317352","1469.0337207317352","","","","","","","","",""
"23084","","","","545.9893803596497","545.9893803596497","545.9893803596497","","","","2104.4127147197723","2104.4127147197723","2104.4127147197723"
"23085","1469.19690990448","1469.19690990448","1469.19690990448","","","","","","","","",""
"23090","","","","546.1269676685333","546.1269676685333","546.1269676685333","","","","","",""
"23135","","","","","","","","","","2109.0398411750793","2109.0398411750793","2109.0398411750793"
"23149","1473.4327623844147","1473.4327623844147","1473.4327623844147","","","","","","","","",""
"23151","","","","","","","","","","2110.473955154419","2110.473955154419","2110.473955154419"
"23154","1473.699060678482","1473.699060678482","1473.699060678482","","","","","","","","",""
"23156","1473.8046686649323","1473.8046686649323","1473.8046686649323","","","","","","","","",""
"23161","1474.0684201717377","1474.0684201717377","1474.0684201717377","","","","1145.435982465744","1145.435982465744","1145.435982465744","","",""
"23162","1474.1200170516968","1474.1200170516968","1474.1200170516968","","","","","","","","",""
"23185","","","","","","","","","","2113.4901456832886","2113.4901456832886","2113.4901456832886"
"23188","1475.5006666183472","1475.5006666183472","1475.5006666183472","","","","","","","","",""
"23191","1475.6566197872162","1475.6566197872162","1475.6566197872162","","","","","","","","",""
"23196","","","","","","","","","","2114.5561990737915","2114.5561990737915","2114.5561990737915"
"23199","","","","","","","","","","2114.825434923172","2114.825434923172","2114.825434923172"
"23201","1476.999962568283","1476.999962568283","1476.999962568283","","","","","","","","",""
"23204","","","","","","","1147.6015570163727","1147.6015570163727","1147.6015570163727","","",""
"23206","","","","","","","","","","2115.4585785865784","2115.4585785865784","2115.4585785865784"
"23209","1477.4303374290466","1477.4303374290466","1477.4303374290466","","","","","","","","",""
"23216","","","","549.0542747974396","549.0542747974396","549.0542747974396","","","","","",""
"23221","","","","","","","","","","2116.7698669433594","2116.7698669433594","2116.7698669433594"
"23233","","","","","","","1149.0772376060486","1149.0772376060486","1149.0772376060486","","",""
"23248","1479.4811491966248","1479.4811491966248","1479.4811491966248","","","","","","","2119.1224250793457","2119.1224250793457","2119.1224250793457"
"23249","","","","","","","","","","2119.209554195404","2119.209554195404","2119.209554195404"
"23251","1479.6380820274353","1479.6380820274353","1479.6380820274353","","","","","","","","",""
"23254","","","","549.9591233730316","549.9591233730316","549.9591233730316","","","","","",""
"23260","1480.1174056529999","1480.1174056529999","1480.1174056529999","","","","","","","","",""
"23287","","","","550.7314164638519","550.7314164638519","550.7314164638519","","","","","",""
"23299","1482.1736540794373","1482.1736540794373","1482.1736540794373","","","","","","","","",""
"23308","","","","","","","","","","2124.4467928409576","2124.4467928409576","2124.4467928409576"
"23357","1486.1716721057892","1486.1716721057892","1486.1716721057892","","","","","","","","",""
"23359","","","","","","","1155.607664346695","1155.607664346695","1155.607664346695","","",""
"23363","1486.4902160167694","1486.4902160167694","1486.4902160167694","","","","","","","","",""
"23369","","","","","","","","","","2129.8633744716644","2129.8633744716644","2129.8633744716644"
"23382","","","","552.9475338459015","552.9475338459015","552.9475338459015","","","","","",""
"23387","","","","","","","","","","2131.507192134857","2131.507192134857","2131.507192134857"
"23390","","","","553.1313579082489","553.1313579082489","553.1313579082489","","","","","",""
"23393","","","","","","","1157.341684103012","1157.341684103012","1157.341684103012","","",""
"23399","1488.4328408241272","1488.4328408241272","1488.4328408241272","","","","","","","","",""
"23400","","","","","","","1157.6965572834015","1157.6965572834015","1157.6965572834015","","",""
"23411","1489.926263332367","1489.926263332367","1489.926263332367","","","","","","","","",""
"23417","","","","","","","1158.5292744636536","1158.5292744636536","1158.5292744636536","","",""
"23419","","","","","","","1158.6264185905457","1158.6264185905457","1158.6264185905457","","",""
"23458","","","","554.702525138855","554.702525138855","554.702525138855","","","","","",""
"23460","","","","","","","","","","2138.4125595092773","2138.4125595092773","2138.4125595092773"
"23474","","","","","","","1161.3435621261597","1161.3435621261597","1161.3435621261597","","",""
"23478","1493.5824000835419","1493.5824000835419","1493.5824000835419","","","","","","","2140.0554995536804","2140.0554995536804","2140.0554995536804"
"23484","","","","","","","","","","2140.600203514099","2140.600203514099","2140.600203514099"
"23490","1494.2327089309692","1494.2327089309692","1494.2327089309692","","","","","","","","",""
"23498","1494.6530697345734","1494.6530697345734","1494.6530697345734","","","","","","","","",""
"23502","1495.658173084259","1495.658173084259","1495.658173084259","","","","","","","","",""
"23504","1495.7650074958801","1495.7650074958801","1495.7650074958801","","","","","","","","",""
"23515","","","","","","","","","","2143.356168270111","2143.356168270111","2143.356168270111"
"23519","1496.5581262111664","1496.5581262111664","1496.5581262111664","","","","","","","","",""
"23531","","","","","","","","","","2144.7916915416718","2144.7916915416718","2144.7916915416718"
"23533","1497.3333146572113","1497.3333146572113","1497.3333146572113","","","","","","","","",""
"23535","","","","","","","1164.3470237255096","1164.3470237255096","1164.3470237255096","","",""
"23536","1497.4909508228302","1497.4909508228302","1497.4909508228302","","","","","","","","",""
"23541","","","","556.5819358825684","556.5819358825684","556.5819358825684","","","","","",""
"23542","1497.80730509758","1497.80730509758","1497.80730509758","","","","","","","","",""
"23549","","","","556.7626564502716","556.7626564502716","556.7626564502716","","","","","",""
"23554","","","","","","","1165.303269147873","1165.303269147873","1165.303269147873","","",""
"23556","","","","","","","","","","2147.0199160575867","2147.0199160575867","2147.0199160575867"
"23559","","","","","","","1165.5617098808289","1165.5617098808289","1165.5617098808289","","",""
"23568","","","","","","","1165.9993147850037","1165.9993147850037","1165.9993147850037","","",""
"23569","","","","","","","1166.0547199249268","1166.0547199249268","1166.0547199249268","","",""
"23575","1499.5715010166168","1499.5715010166168","1499.5715010166168","","","","","","","","",""
"23597","1500.762818813324","1500.762818813324","1500.762818813324","","","","","","","","",""
"23615","","","","","","","","","","2152.4744420051575","2152.4744420051575","2152.4744420051575"
"23624","1503.0341801643372","1503.0341801643372","1503.0341801643372","","","","","","","","",""
"23631","","","","558.6612906455994","558.6612906455994","558.6612906455994","","","","","",""
"23633","","","","","","","","","","2154.2145602703094","2154.2145602703094","2154.2145602703094"
"23635","","","","","","","","","","2154.392306804657","2154.392306804657","2154.392306804657"
"23643","1504.0587310791016","1504.0587310791016","1504.0587310791016","","","","","","","","",""
"23644","1504.1121373176575","1504.1121373176575","1504.1121373176575","","","","","","","","",""
"23648","1504.327288866043","1504.327288866043","1504.327288866043","","","","","","","","",""
"23652","","","","","","","","","","2155.9223906993866","2155.9223906993866","2155.9223906993866"
"23664","","","","","","","1170.7704191207886","1170.7704191207886","1170.7704191207886","","",""
"23671","","","","","","","","","","2157.724261045456","2157.724261045456","2157.724261045456"
"23689","1506.581862449646","1506.581862449646","1506.581862449646","","","","","","","","",""
"23692","1506.7552382946014","1506.7552382946014","1506.7552382946014","","","","","","","","",""
"23693","1506.8162713050842","1506.8162713050842","1506.8162713050842","","","","","","","","",""
"23705","","","","","","","1172.7689168453217","1172.7689168453217","1172.7689168453217","","",""
"23706","1508.3270072937012","1508.3270072937012","1508.3270072937012","","","","","","","","",""
"23725","1509.3460462093353","1509.3460462093353","1509.3460462093353","","","","1173.7665586471558","1173.7665586471558","1173.7665586471558","","",""
"23726","","","","","","","","","","2162.688055038452","2162.688055038452","2162.688055038452"
"23737","","","","","","","1174.360047340393","1174.360047340393","1174.360047340393","","",""
"23752","","","","","","","1175.0893852710724","1175.0893852710724","1175.0893852710724","","",""
"23769","","","","","","","","","","2166.6271777153015","2166.6271777153015","2166.6271777153015"
"23773","","","","","","","1176.14475274086","1176.14475274086","1176.14475274086","","",""
"23778","","","","","","","","","","2167.4468886852264","2167.4468886852264","2167.4468886852264"
"23788","1512.734243631363","1512.734243631363","1512.734243631363","","","","","","","","",""
"23793","1513.0030443668365","1513.0030443668365","1513.0030443668365","","","","1177.1221106052399","1177.1221106052399","1177.1221106052399","","",""
"23795","1513.1112234592438","1513.1112234592438","1513.1112234592438","","","","","","","","",""
"23820","","","","","","","","","","2171.270669937134","2171.270669937134","2171.270669937134"
"23821","","","","","","","","","","2171.35813164711","2171.35813164711","2171.35813164711"
"23831","1515.8749046325684","1515.8749046325684","1515.8749046325684","","","","","","","","",""
"23832","","","","","","","1179.0536015033722","1179.0536015033722","1179.0536015033722","","",""
"23834","","","","","","","1179.1517910957336","1179.1517910957336","1179.1517910957336","","",""
"23835","","","","","","","","","","2172.6170103549957","2172.6170103549957","2172.6170103549957"
"23839","1516.3052821159363","1516.3052821159363","1516.3052821159363","","","","","","","","",""
"23844","","","","563.6841826438904","563.6841826438904","563.6841826438904","","","","","",""
"23902","","","","565.0720641613007","565.0720641613007","565.0720641613007","","","","","",""
"23905","","","","","","","1182.709965467453","1182.709965467453","1182.709965467453","","",""
"23910","","","","565.2663366794586","565.2663366794586","565.2663366794586","","","","","",""
"23916","","","","","","","1183.2605142593384","1183.2605142593384","1183.2605142593384","","",""
"23927","","","","","","","","","","2181.182118177414","2181.182118177414","2181.182118177414"
"23929","","","","","","","","","","2181.3644704818726","2181.3644704818726","2181.3644704818726"
"23943","","","","566.0367593765259","566.0367593765259","566.0367593765259","","","","","",""
"23958","","","","","","","1185.3352773189545","1185.3352773189545","1185.3352773189545","","",""
"23963","","","","","","","","","","2184.488609790802","2184.488609790802","2184.488609790802"
"23967","","","","","","","1185.7883310317993","1185.7883310317993","1185.7883310317993","","",""
"23968","","","","","","","","","","2184.9406962394714","2184.9406962394714","2184.9406962394714"
"23994","","","","567.2412445545197","567.2412445545197","567.2412445545197","","","","","",""
"24003","","","","567.4504199028015","567.4504199028015","567.4504199028015","","","","","",""
"24020","1527.757339477539","1527.757339477539","1527.757339477539","","","","","","","","",""
"24027","","","","568.1326110363007","568.1326110363007","568.1326110363007","","","","","",""
"24036","","","","","","","1189.2890901565552","1189.2890901565552","1189.2890901565552","","",""
"24037","","","","","","","","","","2191.202231168747","2191.202231168747","2191.202231168747"
"24039","","","","568.413581609726","568.413581609726","568.413581609726","","","","","",""
"24040","1528.8922412395477","1528.8922412395477","1528.8922412395477","","","","","","","","",""
"24044","","","","","","","1189.7430794239044","1189.7430794239044","1189.7430794239044","","",""
"24047","","","","","","","1189.8899013996124","1189.8899013996124","1189.8899013996124","","",""
"24056","","","","","","","1190.333579301834","1190.333579301834","1190.333579301834","","",""
"24059","","","","568.8825469017029","568.8825469017029","568.8825469017029","","","","","",""
"24060","","","","","","","","","","2193.3265268802643","2193.3265268802643","2193.3265268802643"
"24083","","","","","","","","","","2195.485620737076","2195.485620737076","2195.485620737076"
"24085","","","","","","","1191.770612001419","1191.770612001419","1191.770612001419","","",""
"24111","","","","570.1020972728729","570.1020972728729","570.1020972728729","","","","","",""
"24150","","","","","","","1195.0493247509003","1195.0493247509003","1195.0493247509003","","",""
"24168","1536.7789542675018","1536.7789542675018","1536.7789542675018","","","","","","","","",""
"24173","1537.0458190441132","1537.0458190441132","1537.0458190441132","","","","","","","","",""
"24174","1537.099689245224","1537.099689245224","1537.099689245224","","","","","","","","",""
"24183","","","","","","","1196.6938571929932","1196.6938571929932","1196.6938571929932","","",""
"24185","","","","571.8370358943939","571.8370358943939","571.8370358943939","","","","","",""
"24188","","","","571.906320810318","571.906320810318","571.906320810318","","","","","",""
"24190","","","","","","","1197.0353693962097","1197.0353693962097","1197.0353693962097","","",""
"24199","1538.412044286728","1538.412044286728","1538.412044286728","","","","","","","","",""
"24209","","","","","","","1197.9724504947662","1197.9724504947662","1197.9724504947662","","",""
"24222","","","","","","","","","","2208.150015115738","2208.150015115738","2208.150015115738"
"24225","1540.5690565109253","1540.5690565109253","1540.5690565109253","","","","","","","","",""
"24229","","","","","","","","","","2208.782575368881","2208.782575368881","2208.782575368881"
"24231","","","","","","","1199.069657087326","1199.069657087326","1199.069657087326","","",""
"24238","","","","","","","","","","2209.6057653427124","2209.6057653427124","2209.6057653427124"
"24244","1541.5668408870697","1541.5668408870697","1541.5668408870697","","","","","","","","",""
"24248","1541.775515794754","1541.775515794754","1541.775515794754","","","","","","","","",""
"24255","1542.1420540809631","1542.1420540809631","1542.1420540809631","","","","","","","","",""
"24257","1542.2464678287506","1542.2464678287506","1542.2464678287506","","","","","","","","",""
"24264","","","","","","","","","","2212.014312982559","2212.014312982559","2212.014312982559"
"24273","","","","","","","1201.107920885086","1201.107920885086","1201.107920885086","","",""
"24274","","","","","","","","","","2212.9677305221558","2212.9677305221558","2212.9677305221558"
"24276","1543.2527492046356","1543.2527492046356","1543.2527492046356","","","","","","","","",""
"24280","","","","574.0905117988586","574.0905117988586","574.0905117988586","","","","","",""
"24284","","","","574.1824278831482","574.1824278831482","574.1824278831482","","","","","",""
"24308","1545.860832452774","1545.860832452774","1545.860832452774","","","","","","","","",""
"24319","","","","574.997841835022","574.997841835022","574.997841835022","","","","2217.018790245056","2217.018790245056","2217.018790245056"
"24330","","","","","","","1203.8862030506134","1203.8862030506134","1203.8862030506134","","",""
"24338","","","","","","","","","","2218.7386391162872","2218.7386391162872","2218.7386391162872"
"24341","1547.631305217743","1547.631305217743","1547.631305217743","","","","","","","","",""
"24343","","","","575.5534002780914","575.5534002780914","575.5534002780914","","","","","",""
"24351","","","","","","","","","","2219.917382478714","2219.917382478714","2219.917382478714"
"24360","1548.639132976532","1548.639132976532","1548.639132976532","","","","","","","","",""
"24361","1548.701195716858","1548.701195716858","1548.701195716858","","","","","","","","",""
"24364","1548.8639967441559","1548.8639967441559","1548.8639967441559","","","","","","","","",""
"24378","","","","","","","","","","2222.339243412018","2222.339243412018","2222.339243412018"
"24388","","","","576.5964789390564","576.5964789390564","576.5964789390564","","","","","",""
"24393","","","","","","","","","","2223.7361192703247","2223.7361192703247","2223.7361192703247"
"24397","1550.6097218990326","1550.6097218990326","1550.6097218990326","","","","","","","","",""
"24415","1552.3609023094177","1552.3609023094177","1552.3609023094177","","","","","","","","",""
"24416","","","","577.2523465156555","577.2523465156555","577.2523465156555","","","","","",""
"24418","1552.5160956382751","1552.5160956382751","1552.5160956382751","","","","","","","","",""
"24421","","","","","","","","","","2226.2311129570007","2226.2311129570007","2226.2311129570007"
"24423","","","","","","","","","","2226.4118196964264","2226.4118196964264","2226.4118196964264"
"24432","","","","","","","","","","2227.201792240143","2227.201792240143","2227.201792240143"
"24433","1553.2875690460205","1553.2875690460205","1553.2875690460205","","","","","","","","",""
"24443","","","","","","","1209.4118938446045","1209.4118938446045","1209.4118938446045","","",""
"24467","","","","578.4212052822113","578.4212052822113","578.4212052822113","","","","","",""
"24475","","","","","","","","","","2230.9805891513824","2230.9805891513824","2230.9805891513824"
"24483","","","","","","","","","","2231.695979118347","2231.695979118347","2231.695979118347"
"24493","1556.4162330627441","1556.4162330627441","1556.4162330627441","","","","","","","","",""
"24499","","","","","","","1212.205717086792","1212.205717086792","1212.205717086792","","",""
"24503","","","","","","","","","","2233.4619007110596","2233.4619007110596","2233.4619007110596"
"24506","","","","","","","","","","2233.7383501529694","2233.7383501529694","2233.7383501529694"
"24514","","","","","","","1212.9712963104248","1212.9712963104248","1212.9712963104248","","",""
"24518","","","","","","","","","","2234.8018901348114","2234.8018901348114","2234.8018901348114"
"24519","1558.5786337852478","1558.5786337852478","1558.5786337852478","","","","","","","","",""
"24525","","","","579.7682213783264","579.7682213783264","579.7682213783264","","","","","",""
"24528","","","","","","","1213.6572861671448","1213.6572861671448","1213.6572861671448","","",""
"24536","","","","580.0271394252777","580.0271394252777","580.0271394252777","","","","","",""
"24550","1560.1875133514404","1560.1875133514404","1560.1875133514404","","","","","","","","",""
"24558","1560.6019995212555","1560.6019995212555","1560.6019995212555","","","","","","","","",""
"24561","","","","","","","","","","2238.635504961014","2238.635504961014","2238.635504961014"
"24588","1562.166283607483","1562.166283607483","1562.166283607483","","","","","","","","",""
"24591","","","","581.2964005470276","581.2964005470276","581.2964005470276","","","","","",""
"24595","","","","","","","","","","2241.6518054008484","2241.6518054008484","2241.6518054008484"
"24621","1564.730616569519","1564.730616569519","1564.730616569519","","","","","","","","",""
"24633","","","","","","","1219.0643084049225","1219.0643084049225","1219.0643084049225","","",""
"24652","1566.3596799373627","1566.3596799373627","1566.3596799373627","","","","","","","","",""
"24656","","","","","","","1220.191795349121","1220.191795349121","1220.191795349121","","",""
"24658","","","","582.8625240325928","582.8625240325928","582.8625240325928","","","","","",""
"24660","1566.7953188419342","1566.7953188419342","1566.7953188419342","","","","","","","","",""
"24663","","","","582.9789695739746","582.9789695739746","582.9789695739746","","","","","",""
"24671","","","","","","","","","","2248.5500190258026","2248.5500190258026","2248.5500190258026"
"24682","","","","583.4154307842255","583.4154307842255","583.4154307842255","","","","2249.5665323734283","2249.5665323734283","2249.5665323734283"
"24692","","","","","","","1221.9457898139954","1221.9457898139954","1221.9457898139954","","",""
"24698","","","","","","","1222.2323982715607","1222.2323982715607","1222.2323982715607","","",""
"24706","","","","583.9968192577362","583.9968192577362","583.9968192577362","","","","","",""
"24717","1570.547821521759","1570.547821521759","1570.547821521759","","","","","","","","",""
"24726","","","","584.4593644142151","584.4593644142151","584.4593644142151","","","","","",""
"24728","","","","584.5097968578339","584.5097968578339","584.5097968578339","","","","","",""
"24737","1571.58518075943","1571.58518075943","1571.58518075943","","","","","","","","",""
"24738","1571.6369152069092","1571.6369152069092","1571.6369152069092","","","","","","","2254.6159117221832","2254.6159117221832","2254.6159117221832"
"24739","1571.688360452652","1571.688360452652","1571.688360452652","","","","","","","","",""
"24740","","","","584.7842774391174","584.7842774391174","584.7842774391174","","","","","",""
"24741","","","","584.8072366714478","584.8072366714478","584.8072366714478","","","","","",""
"24745","1571.9998769760132","1571.9998769760132","1571.9998769760132","","","","","","","","",""
"24754","1572.4665625095367","1572.4665625095367","1572.4665625095367","","","","","","","","",""
"24776","","","","585.6181893348694","585.6181893348694","585.6181893348694","","","","","",""
"24788","","","","","","","1226.642810344696","1226.642810344696","1226.642810344696","","",""
"24793","","","","","","","","","","2259.5673689842224","2259.5673689842224","2259.5673689842224"
"24801","","","","586.1978213787079","586.1978213787079","586.1978213787079","","","","2260.339626312256","2260.339626312256","2260.339626312256"
"24805","","","","","","","1227.466421842575","1227.466421842575","1227.466421842575","","",""
"24807","","","","","","","","","","2260.8876111507416","2260.8876111507416","2260.8876111507416"
"24816","","","","","","","","","","2261.714618206024","2261.714618206024","2261.714618206024"
"24846","1578.0690865516663","1578.0690865516663","1578.0690865516663","","","","","","","","",""
"24848","1578.1732811927795","1578.1732811927795","1578.1732811927795","","","","","","","","",""
"24849","","","","587.3302190303802","587.3302190303802","587.3302190303802","","","","","",""
"24851","","","","","","","1229.7232685089111","1229.7232685089111","1229.7232685089111","","",""
"24854","","","","","","","","","","2265.2841477394104","2265.2841477394104","2265.2841477394104"
"24865","1579.0612132549286","1579.0612132549286","1579.0612132549286","","","","","","","","",""
"24870","","","","587.8129851818085","587.8129851818085","587.8129851818085","","","","","",""
"24878","","","","587.9948618412018","587.9948618412018","587.9948618412018","","","","","",""
"24896","","","","588.4126405715942","588.4126405715942","588.4126405715942","","","","","",""
"24923","1582.90376329422","1582.90376329422","1582.90376329422","","","","","","","","",""
"24925","","","","","","","","","","2272.105767250061","2272.105767250061","2272.105767250061"
"24931","","","","","","","1233.6356837749481","1233.6356837749481","1233.6356837749481","","",""
"24932","","","","","","","1233.683742761612","1233.683742761612","1233.683742761612","","",""
"24933","","","","","","","","","","2272.949642419815","2272.949642419815","2272.949642419815"
"24942","","","","","","","1234.1668128967285","1234.1668128967285","1234.1668128967285","","",""
"24958","","","","589.815078496933","589.815078496933","589.815078496933","","","","","",""
"25013","","","","591.0917284488678","591.0917284488678","591.0917284488678","","","","","",""
"25017","","","","","","","1238.0834741592407","1238.0834741592407","1238.0834741592407","","",""
"25032","1589.4616839885712","1589.4616839885712","1589.4616839885712","","","","","","","","",""
"25044","","","","591.8060495853424","591.8060495853424","591.8060495853424","","","","","",""
"25051","1590.5056147575378","1590.5056147575378","1590.5056147575378","","","","","","","","",""
"25062","","","","","","","1240.4070913791656","1240.4070913791656","1240.4070913791656","","",""
"25073","","","","","","","","","","2285.5514426231384","2285.5514426231384","2285.5514426231384"
"25074","","","","","","","","","","2285.6432070732117","2285.6432070732117","2285.6432070732117"
"25089","1592.5696189403534","1592.5696189403534","1592.5696189403534","","","","","","","","",""
"25104","","","","","","","","","","2288.58447432518","2288.58447432518","2288.58447432518"
"25109","","","","593.3009972572327","593.3009972572327","593.3009972572327","1242.7269332408905","1242.7269332408905","1242.7269332408905","","",""
"25111","1594.5748708248138","1594.5748708248138","1594.5748708248138","","","","","","","","",""
"25125","1595.352217912674","1595.352217912674","1595.352217912674","","","","","","","2290.4767348766327","2290.4767348766327","2290.4767348766327"
"25132","","","","","","","","","","2291.081517934799","2291.081517934799","2291.081517934799"
"25143","","","","","","","1244.398926973343","1244.398926973343","1244.398926973343","","",""
"25144","1596.4154756069183","1596.4154756069183","1596.4154756069183","","","","","","","","",""
"25145","","","","","","","1244.496859550476","1244.496859550476","1244.496859550476","","",""
"25146","1596.525313615799","1596.525313615799","1596.525313615799","","","","","","","","",""
"25155","","","","","","","","","","2293.09143781662","2293.09143781662","2293.09143781662"
"25172","","","","594.7820172309875","594.7820172309875","594.7820172309875","","","","","",""
"25185","1598.722076177597","1598.722076177597","1598.722076177597","","","","","","","","",""
"25186","1598.7773978710175","1598.7773978710175","1598.7773978710175","","","","","","","","",""
"25195","","","","","","","1246.961680173874","1246.961680173874","1246.961680173874","","",""
"25197","1599.392571926117","1599.392571926117","1599.392571926117","","","","","","","","",""
